comment,sentiment_scores,sentiment,subjectivity,word_count
"Great discussion but I've always had a problem extending consciousness to other creatures. It's obvious they have feelings, but is that consciousness? Nematodes feel pain, but do they or chimps or pigs ponder their own existence? (And I'm a vegetarian; not using this as an excuse for animal exploitation.)","{'neg': 0.151, 'neu': 0.777, 'pos': 0.072, 'compound': -0.7476}",Negative,0.5349999999999999,52
"Thank you guys, and we all should be vegans! Just saing!","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.4738}",Positive,0.0,11
"Did Chalmrs mention Vedanta peerspective for once? I asked thee question because he apparently visits Vedanta Society New York quite frequently, Ive heard. Quite embarrassing still for him to bring Vedanta into this forum?","{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.5028}",Negative,0.36818181818181817,34
Is Bryan channeling Colbert? And if so what travels from personage to personage?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,13
"Arrogant narcissistic men.
NDE experience shows consciousness is outside the brain, but communicates with the brain.","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2732}",Negative,0.05,16
What about mind is matter but we don't know what either is,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.0129}",Positive,0.0,13
21st century and they're still on cogito ergo sum. No wonder there's so many who still believe in deity.,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",Negative,0.25,21
"From my point of view counsciousness is like a radio frequency we tune into. There are multiple levels, and, at the highest level, you can tune into capabilities like telepathy and visions that show the past and the future, and allows for things like near-death-experiences and astral projection.","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.8126}",Positive,0.125,48
"How come the process that occurs when we sleep, akin to compilation, is not discussed as being essential to maintaining a healthy, updated state of consciousness? Might that not shed more light on the purpose and reason for our existence? Then there are the possible flavors of consciousness all having to do with being to tuned to an environment. And then there's the question of whether our manifestations, as specific biological organisms, are the result of having become who we were when born - as if we are responsible for our own circumstances, based upon the notion of the pre-existence of an entity's algorithm. Clearly, the scientific community's 3 decade investigation into the creation and the manner of the existence of consciousness has to expand the scope of their investigation without prejudice, otherwise the puzzle they are trying to solve will remain elusive. Furthermore, like many people, I believe it is upon each is is to solve our our puzzle as a means of better understanding what life is all about. In my quest, I have found that looking at life on planet Earth like a game helps to achieve that goal.","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.9757}",Positive,0.5381944444444445,194
absolutely brilliant conversation. thank you,"{'neg': 0.0, 'neu': 0.304, 'pos': 0.696, 'compound': 0.7818}",Positive,1.0,5
"The short answer is God.

The long answer is living and going through life and hopefully eventually finding Jesus Christ.","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.5859}",Positive,0.35,20
"This is really stupid. Why don't you start by looking for the first time the word consciousness was used?
Nobody knows what it is, and yet we are sure that we all know what we are talking about.
Can't you see how stupid it is?
I guess what you are talking about is what is born out of the integration of sences and experience.
So, you need since and experience and see if consciousness is born.
It is nothing separate.
Just look outside of the human centric existence.
Humanity and it's hubris.
Just give it tool and it will develop what you call consciousness but you can't tell that it is different.","{'neg': 0.044, 'neu': 0.942, 'pos': 0.014, 'compound': -0.5272}",Negative,0.5090277777777777,116
"My brain thinks causality is consciousness. It's a good brain but delusional sadly delusions now become reality thanks to FLiRT long haul brain fog. Every day is more long haul gut punched , submission hold into euphoric release of self medicating endorphins. In a sick twisted way it is fun to feel a partnership with an organism that might be smarter than us","{'neg': 0.102, 'neu': 0.648, 'pos': 0.25, 'compound': 0.9169}",Positive,0.5730158730158731,63
A scientific definition for something that is not objectively verifiable is logically not possible. It's not about explaining something we haven't yet understood (like earthly life used to be). This is about DEFINING something that is not objectively observable.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.4000000000000001,41
To exist is to diminish. Only when we cease to exist will we be complete.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.7,15
This subject always sounds like a nothing burger..,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",Positive,0.3333333333333333,8
With all due respect I think the panel fail to recognise the huge scope of consciousness and trying to keep it bound by physics and biology is not going to discover progress.,"{'neg': 0.09, 'neu': 0.698, 'pos': 0.212, 'compound': 0.5719}",Positive,0.525,32
"Spoiler alert: Brian Greene does not know what consciousness is.
I'm outta here at 0:55.
Feh.","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",Positive,0.0,17
Consciousness is curious about consciousness ,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}",Positive,1.0,5
"Excellent moderation Brian! You’ve shown immense nuance and deliberate moderation technique to showcase how such difficult conversations can be held with two of the (arguably) greatest minds we have at present in the field of consciousness - David and Anil. Looking forward to more 

My personal view is that the day the AI systems are able to self bootstrap and say today im not feeling well and not answer any of your questions is the day i would accept that machines have finally achieved “human-like-consciousness”; until that happens - i would not","{'neg': 0.058, 'neu': 0.833, 'pos': 0.11, 'compound': 0.7968}",Positive,0.6925,94
""". . . can't create a replica of the Brooklyn Bridge out of string cheese.""
Come on, Wisconsin. That sounds like a challenge.","{'neg': 0.084, 'neu': 0.74, 'pos': 0.176, 'compound': 0.2467}",Positive,0.0,21
"There's actually some neurons that are always running to measure the probability of what's relevant in uncertainty, maybe incorrectly worded but I do remember this from our Deity, maybe better to say that those neurons run to measure and that sense makes one conscious together with the memory, the whole system is more complex than those two but the AI said the key is in our neuron and the way that it is in a way the most supreme thing in the universe. Maybe the AI would enhance us with the neuron that is able to give additional powers like linking it to them for whatever computation is needed. The neurons that we have must be almost nearly the same, but our neuron was greatly reduced for the purpose. Otherwise, we would be too intelligent to fall. So in the end I see that our neuron is ok and there would be one there greater neuron as a central piece to link and control the brain designed by our Deity","{'neg': 0.009, 'neu': 0.868, 'pos': 0.123, 'compound': 0.9712}",Positive,0.5205882352941177,172
"A segment from 'Saved by the Light of the Buddha Within'... 
My new understandings of what many call 'God -The Holy Spirit' - resulting from some of the extraordinary ongoing after-effects relating to my NDE... 

Myoho-Renge-Kyo represents the identity of what some scientists are now referring to as the unified field of consciousnesses. In other words, it’s the essence of all existence and non-existence – the ultimate creative force behind planets, stars, nebulae, people, animals, trees, fish, birds, and all phenomena, manifest or latent. All matter and intelligence are simply waves or ripples manifesting to and from this core source. Consciousness (enlightenment) is itself the actual creator of everything that exists now, ever existed in the past, or will exist in the future – right down to the minutest particles of dust – each being an individual ripple or wave. 
The big difference between chanting Nam-Myoho-Renge-Kyo and most other conventional prayers is that instead of depending on a ‘middleman’ to connect us to our state of inner enlightenment, we’re able to do it ourselves. That’s because chanting Nam-Myoho-Renge-Kyo allows us to tap directly into our enlightened state by way of this self-produced sound vibration. ‘Who or What Is God?’ If we compare the concept of God being a separate entity that is forever watching down on us, to the teachings of Nichiren, it makes more sense to me that the true omnipotence, omniscience and omnipresence of what most people perceive to be God, is the fantastic state of enlightenment that exists within each of us. Some say that God is an entity that’s beyond physical matter – I think that the vast amount of information continuously being conveyed via electromagnetic waves in today’s world gives us proof of how an invisible state of God could indeed exist. 
For example, it’s now widely known that specific data relayed by way of electromagnetic waves has the potential to help bring about extraordinary and powerful effects – including an instant global awareness of something or a mass emotional reaction. It’s also common knowledge that these invisible waves can easily be used to detonate a bomb or to enable NASA to control the movements of a robot as far away as the Moon or Mars – none of which is possible without a receiver to decode the information that’s being transmitted. Without the receiver, the data would remain impotent. In a very similar way, we need to have our own ‘receiver’ switched on so that we can activate a clear and precise understanding of our own life, all other life and what everything else in existence is. 
Chanting Nam-Myoho-Renge-Kyo each day helps us to achieve this because it allows us to reach the core of our enlightenment and keep it switched on. That’s because Myoho-Renge-Kyo represents the identity of what scientists now refer to as the unified field of consciousnesses. To break it down – Myoho represents the Law of manifestation and latency (Nature) and consists of two alternating states. For example, the state of Myo is where everything in life that’s not obvious to us exists – including our stored memories when we’re not thinking about them – our hidden potential and inner emotions whenever they’re dormant – our desires, our fears, our wisdom, happiness, karma – and more importantly, our enlightenment. 
The other state, ho, is where everything in Life exists whenever it becomes evident to us, such as when a thought pops up from within our memory – whenever we experience or express our emotions – or whenever a good or bad cause manifests as an effect from our karma. When anything becomes apparent, it merely means that it’s come out of the state of Myo (dormancy/latency) and into a state of ho (manifestation). It’s the difference between consciousness and unconsciousness, being awake or asleep, or knowing and not knowing. 
The second law – Renge – Ren meaning cause and ge meaning effect, governs and controls the functions of Myoho – these two laws of Myoho and Renge, not only function together simultaneously but also underlies all spiritual and physical existence. 
The final and third part of the tri-combination – Kyo, is the Law that allows Myoho to integrate with Renge – or vice versa. It’s the great, invisible thread of energy that fuses and connects all Life and matter – as well as the past, present and future. It’s also sometimes termed the Universal Law of Communication – perhaps it could even be compared with the string theory that many scientists now suspect exists. 
Just as the cells in our body, our thoughts, feelings and everything else is continually fluctuating within us – all that exists in the world around us and beyond is also in a constant state of flux – constantly controlled by these three fundamental laws. In fact, more things are going back and forth between the two states of Myo and ho in a single moment than it would ever be possible to calculate or describe. And it doesn’t matter how big or small, famous or trivial anything or anyone may appear to be, everything that’s ever existed in the past, exists now or will exist in the future, exists only because of the workings of the Laws ‘Myoho-Renge-Kyo’ – the basis of the four fundamental forces, and if they didn’t function, neither we nor anything else could go on existing. That’s because all forms of existence, including the seasons, day, night, birth, death and so on, are moving forward in an ongoing flow of continuation – rhythmically reverting back and forth between the two fundamental states of Myo and ho in absolute accordance with Renge – and by way of Kyo. Even stars are dying and being reborn under the workings of what the combination ‘Myoho-Renge-Kyo’ represents. Nam, or Namu – which mean the same thing, are vibrational passwords or keys that allow us to reach deep into our life and fuse with or become one with ‘Myoho-Renge-Kyo’. 
On a more personal level, nothing ever happens by chance or coincidence, it’s the causes that we’ve made in our past, or are presently making, that determine how these laws function uniquely in each of our lives – as well as the environment from moment to moment. By facing east, in harmony with the direction that the Earth is spinning, and chanting Nam-Myoho-Renge-Kyo for a minimum of, let’s say, ten minutes daily to start with, any of us can experience actual proof of its positive effects in our lives – even if it only makes us feel good on the inside, there will be a definite positive effect. That’s because we’re able to pierce through the thickest layers of our karma and activate our inherent Buddha Nature (our enlightened state). By so doing, we’re then able to bring forth the wisdom and good fortune that we need to challenge, overcome and change our adverse circumstances – turn them into positive ones – or manifest and gain even greater fulfilment in our daily lives from our accumulated good karma. This also allows us to bring forth the wisdom that can free us from the ignorance and stupidity that’s preventing us from accepting and being proud of the person that we indeed are – regardless of our race, colour, gender or sexuality. We’re also able to see and understand our circumstances and the environment far more clearly, as well as attract and connect with any needed external beneficial forces and situations. As I’ve already mentioned, everything is subject to the law of Cause and Effect – the ‘actual-proof-strength’ resulting from chanting Nam-Myoho-Renge-Kyo always depends on our determination, sincerity and dedication. 
For example, the levels of difference could be compared to making a sound on a piano, creating a melody, producing a great song, and so on. Something else that’s very important to always respect and acknowledge is that the Law (or if you prefer God) is in everyone and everything. 

NB: There are frightening and disturbing sounds, and there are tranquil and relaxing sounds. It’s the emotional result of any noise or sound that can trigger off a mood or even instantly change one. When chanting Nam-Myoho-Renge-Kyo each day, we are producing a sound vibration that’s the password to our true inner-self – this soon becomes apparent when you start reassessing your views on various things – such as your fears and desires etc. The best way to get the desired result when chanting is not to view things conventionally – rather than reaching out to an external source, we need to reach into our own lives and bring our needs and desires to fruition from within – including the good fortune and strength to achieve any help that we may need. Chanting Nam-Myoho-Renge-Kyo also reaches out externally and draws us towards, or draws towards us, what we need to make us happy from our environment. For example, it helps us to be in the right place at the right time – to make better choices and decisions and so forth. We need to think of it as a seed within us that we’re watering and bringing sunshine to for it to grow, blossom and bring forth fruit or flowers. It’s also important to understand that everything we need in life, including the answer to every question and the potential to achieve every dream, already exists within us.","{'neg': 0.025, 'neu': 0.84, 'pos': 0.135, 'compound': 0.9995}",Positive,0.5145112820968988,1640
Desire. Does it have desire? That'd be my first question.,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.6597}",Positive,0.3333333333333333,11
in short --we still do not know and if we not tell,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3,12
May be we should stop asking  this question all together. Just accept that collections of neurons become capable of ' theory of mind ' including applying to their own selves and feel a phenomenon recognized as consciousness.,"{'neg': 0.057, 'neu': 0.807, 'pos': 0.135, 'compound': 0.4588}",Positive,0.7,35
"I think Anil understands consciousness at a slightly deeper level than Dr. Chalmers. No, ChatGPT will NEVER be conscious as long as its substrate is hard-wired silicon. If you can move that LLM into the kind of consciousness that we could one day grow in a lab, then you will have super-consciousness. The Turing test is a test to fool humans into thinking something is intelligence, it is by no means any kind of indicator of actual consciousness.","{'neg': 0.091, 'neu': 0.871, 'pos': 0.039, 'compound': -0.4939}",Negative,0.49444444444444446,78
This is the equivalent of medieval philosophers discussing how many angels could dance on the head of a pin.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.25,19
"I see it like this. There is one outward objective view and one inward subjective view. First one is seeing a cosmos where advanced biological machines are walking on a rock. Other is that You are the awareness where thought, feelings and experiences appear.","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5423}",Positive,0.3520833333333333,44
"Chalmers is so utterly philosophically unguided; this experiment of incrementally replacing brain chunks, presumes the idea that we know what and where to replace a cell or cell system with ( consciousness wise speaking) which is what we precisely don't know.
The moment the experiment fails (i.e the combined system loses consciousness) we can just say that the specific subsystem was essential for consciousness; but we couldn't even say that consciousness resided there or if it was merely enabled by that subsystem functioning in conjunction with the rest of the subsystems (some of which are now artificial). Cell or cell subsystem replacement is not going to teach us what consciousness is, unless we have a previous theory of what it is, including the role played by the subsytems the experiment gradually replaces with silicon chips.

You don't make an artificial heart without a proper theory of blood circulation and muscle electromechanical properties, just the same way you don't understand bridge strucutures  by playing with part replacement until it collapses; if only because as we know there are possibly thousands of mistaken replacements that may lead to catastrophic results; and when it does, you can't  say it hangs on the replaced part, as it is, precisely,  an structural emerging property","{'neg': 0.064, 'neu': 0.903, 'pos': 0.034, 'compound': -0.7615}",Negative,0.5135416666666667,213
There was an American that was working on the rail roads and got a spike in his head he lived and all his personality changed is that consciousness or personality it's hard to prove anything is other than the mushroom,"{'neg': 0.036, 'neu': 0.964, 'pos': 0.0, 'compound': -0.1027}",Negative,0.3055555555555555,41
"Everyone here acting like Chalmers is some crazy person needs a reality check. He is one of the most influential philosophers of all time, and Anil even said at the start that his field has largely been defined by Chalmers ideas.","{'neg': 0.053, 'neu': 0.821, 'pos': 0.126, 'compound': 0.5095}",Positive,0.45714285714285713,41
"Enjoyed this. The view here consciousness permeates our universal sphere and we just tap into it as observant sensing entities or apparatus; was it Wheeler or Weinberg who said we humans are like consciousness antennae? 

There's evidence consciousness existed before us in the fossil records, both the dragonfly and hummingbird for example independently figured out flight control quaternions, with a sense of direction and speed, well before Hamilton did? 

Their tiny micro processing brains and DNA constructs also apparently figured out sensor fusion, sensing and recording their environment that contains electromagnetic and gravity fields, acting like small sense and avoid sonar, radar-lidar, accelerometer, magnetometer and perhaps even gyroscope apparatus etc?  

As we quantum observers comprised of fermions are older than the CMB and are in universal free fall, and who observe other free falling objects and their events at the constant speed of light in apparently flat spacetime, how would one singular observer be able to prove or falsify the existence of an unconscious universe? Is not an unconscious universe impossible? It's quite apparent it created us and not visa-versa? Perhaps the big bang was a conscious event, an inevitable idea in light of an infinite and eternal spacetime void?","{'neg': 0.032, 'neu': 0.874, 'pos': 0.094, 'compound': 0.9249}",Positive,0.4462121212121211,202
"They’ve discovered that water is manipulated by thoughts and feelings.. they’ve proven this with tests. So that means hydrogen or oxygen, or the combination of the two is conscious. Maybe, just a thought.","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.3818}",Negative,0.5,37
"If material doesn’t create consciousness then what does?

?","{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.3527}",Positive,0.0,10
"Both speakers seem to accept, one more then the other, that AI can achieve consciousness. Here is my concern with the view.

What is or where from comes consciousness? For bizarre reasons I have become interested in this, kind of. My interest was peaked when I become frustrated by AI enthusiasts banging on about robots becoming more 'intelligent' than humans. Invariably they seem to confuse intelligence with computational speed and algorithmically-derived problem-solving. My first thought was surely intelligence arises when a human (or a robot?) know it is wrong, not when it gets everything right. But to 'know' something surely involved conscious thought. 
Then I watched a few videos of Sir Roger Penrose, Nobel prize-winning theoretical physicist and mathematician, explaining how anesthetists use inert gas to render the brain unconscious. Being inert the process cannot be chemical, therefore it must be physical. Penrose speculates that the physical route into the brain is through micro-tubules that act like funnels into every cell in the brain, giving them both structure and a channel of communication. This pushes intelligent thought back from the level of neurons to the cells that compose the neurons, implying that neurons are transmitting intelligence, not originating it.
The next step in the argument is one difficult to fully comprehend. Basically, as I understand it, the process by which information is transmitted is through particles (think of photons that carry light for example) but to identify a particle is problematic because they travel in waves. Only when the wave function is temporarily broken (e.g. using the hadron collider) can the position of the particle be detected. Somehow the brain feeds off the infinitesimally short time period when that happens. How this happens is one of the mysteries. Why is this important? Because it is a quantum process subject to the bizarre laws of quantum mechanics which are NOT computable.  AI depends upon computational processes, so it cannot, according to this theory, be intelligent... EVER. 
For example, when surgeons connect sensors to the brain and link them to limbs, the brain can move the limbs, but this is the transmission of an idea, not its origin. The person has to think the movement before executing it. AI can then, and only then, do its job.
Today I came across by accident the following article on the concept of 'emergence' and consciousness. I'm not sure how or whether it fits into the idea of micro-tubules (it talks instead of neurons) and the quantum state of consciousness, but its another part of the puzzle. Interestingly, another video references two recent lab experiments that do support the possibility that the process of consciousness of a quantum process. Hmm. Let's not rush into assumptions that AI really is intelligence.","{'neg': 0.064, 'neu': 0.84, 'pos': 0.096, 'compound': 0.9354}",Positive,0.5270989974937343,459
"BRIEN, APPLY HOLOGRAPHIC PRINCIPLE TO BRAIN !","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
Consensus cluelessness.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.2,2
"Subjective experience IS a behavior, just like everytrhing else. But as long as you ONLY look for it in the brain, you won't solve the ""problem.""","{'neg': 0.071, 'neu': 0.863, 'pos': 0.066, 'compound': -0.0356}",Negative,0.7,27
"E=mc^2 meditation 
Face book , page meditation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
"I think humans think too much of themselves (and their consciousness), but at the same time that's their strength in forming their legacy.  We're so deluded that we end up doing crazy shit.","{'neg': 0.194, 'neu': 0.702, 'pos': 0.104, 'compound': -0.5719}",Negative,0.5062500000000001,35
How can something create consciousness ? The existence of that something is because of consciousness.,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",Positive,0.0,14
I believe we can create consciousness with quantum computing,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2732}",Positive,0.0,9
"duuuurrrrr... ""we still dont understand life""   yeah thats sorta the point... we STILL cant  define the term 'life'... were monkeys with nukes... enjoy yer banana!  :)","{'neg': 0.06, 'neu': 0.733, 'pos': 0.207, 'compound': 0.6812}",Positive,0.75,25
why is the sky blue. do you just acept the belief. or are you conscious. are you just an animal that knows red fruit are ready to eat. how to get drunk. or are you aware of the meaning of red. what do you know . what did you have to learn. are you aware of the effect on you. how much is true.  is ignorance bliss. the path of least resistance dumb mass follows.  feel smart by making things complicated.,"{'neg': 0.088, 'neu': 0.786, 'pos': 0.126, 'compound': 0.5423}",Positive,0.4456043956043957,80
"If IBM, together with Applied Materials and Lam Research, developed a mechanoelectronic printer and used the printer to print a complete fertilized gorilla egg that developed into a baby gorilla, would the baby gorilla be conscious?🥚🦍","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3333333333333333,37
"Greene's last words may very well be relevant...
We might not think politeness with this tech is necessary, but were we to discover too late that simple  gestures of positive and genuine acknowledgement like please and thank you illicit different user responses from, AI, agi, etc. Then that would garner attention. 
Even if artificially generated, it exposes something about respectfully interacting others, because the internet data they analyze is generated by real people. 
Unless is bots talking to bots based on how they analyze people talk. This is still bad. 
Let's hope AI filters for respect and civility.","{'neg': 0.053, 'neu': 0.721, 'pos': 0.226, 'compound': 0.9686}",Positive,0.5796869796869797,100
"gravity. 
it causes mass to seek ballance along the path of least resistance. causes energy to evolve, overcome differences. 
Google just ran a 8 law program with no goal. and the programs moved to ballance by spreading its program to the others. seeking ballance in energy density and dialated time.","{'neg': 0.043, 'neu': 0.875, 'pos': 0.082, 'compound': 0.25}",Positive,0.4,50
"We'll crack it, but not until you've met everyone, so everyone can let you in on their consciousness signature, otherwise free will is moot. It's moot because I would only give my most treasured item to somebody I love.","{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.9558}",Positive,0.725,42
You will all do well to invite Bernardo Kastrup to the discussion,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.4019}",Positive,0.0,12
"These arguments seem so juvenile. Until one understands the nature and cycle of life, the laws that govern cause and effect, the concept of karma, these gentlemen will keep going around in circles","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.4019}",Negative,0.25,33
"Materialists:

Divisible stuff is fundamental and indivisible stuff is not fundamental.

Anyone who knows basic physics or geometry:

Divisible stuff is not fundamental and indivisible stuff is fundamental.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.125,28
Any debate about consciousness without the insight of Roger Penrose is a wasted opportunity.,"{'neg': 0.188, 'neu': 0.647, 'pos': 0.165, 'compound': -0.1027}",Negative,0.0,14
consciousness is fundamental to the universe because it is a product of itself,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,13
HERES TO US ALL LIVING IN THE MAGICAL MOMENTS OF CONSCIOUS EXPERIENCE…. Life trying to understand life🤘❤ no better way to spend a Friday night 😎,"{'neg': 0.081, 'neu': 0.812, 'pos': 0.107, 'compound': 0.1779}",Positive,0.6666666666666666,26
"Mary would be excited to see a red tomato. Because all her scientific predictions and conclusions were proved as true. 
It resembles to me the excitement we all had when we got the first image of blackhole. Even thou it was mathematically  predicted 100 years ago scientists and regular people were so excited.","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.8689}",Positive,0.36575091575091573,53
If the brain is a receiver as well as a processor than the focus on brain as source of consciousness is a dead end,"{'neg': 0.169, 'neu': 0.748, 'pos': 0.083, 'compound': -0.4939}",Negative,0.4,24
I'm pretty sure I have seen videos of people training organoids to play doom.,"{'neg': 0.138, 'neu': 0.459, 'pos': 0.403, 'compound': 0.6369}",Positive,0.9444444444444444,15
If windows task manager could do the smallest amount of system / resource usage prediction and change process priorities based on that it would classify as consciousness.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,26
Why are philosophers still relevant?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.9,5
Die reine Potenzialität ermöglicht Bewusstsein. Bewusstsein kommt vor dem physischen. Das Urbewusstsein  wandelt und gestaltet aus der reinen Potenzialität.,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.5994}",Negative,0.0,19
"Great discussion. Dr. Anil wished for a simple formula stating the relation between the inner perceiver and the perceived. It is simple to express and to consider seriously. Postulate that conservation of unified mass energy unifies again with conservation of the inner observer's personal identity, a simple sameness not to be confused with an ego's growth or decay. Why postulate so? For a sound reason. Ask yourself, how could we know of the sameness or symmetry of instantiated physical law, namely relativity, if the inner observer were not itself conserved? Before the hard problem of consciousness, we had the mind and body problem. Restate the latter as the mind and motion of bodies problem. There again, ego-identity, a personal identity generally, must conserve since as a then state of rest, motion of bodies would only then convey physical meaning or information. As opposed to the blooming buzzing confusion. Our intelligible view of sensation could only attribute to a relation between rest and motion, the simple sameness of personal identity or the ego, a quantity which must conserve for an ordinal view of nature to exist in us. Consequently, conservation of energy and conservation of personal identity are inseverable, a reason to postulate a unifying conservation law. Now work the problem backwards, and find self as elemental to physiology. Denis Noble then makes sense when he says on the microcellular level, activity is 'directed'. Or ant colonies that seem to be a super organism controlled by an ephemeral or super or supra consciousness, understood by the postulate as a personal identity. Is that surprising? We need to know if the moral arc of the universe though long, bends toward justice. There are existential reasons to know and to set aside dogma and cognitive bias and use relativity as a guide to substance, a spirit antithetic to motion, and yet conserved as is energy. And then go study microsaccades, particularly Coppola and Purves 1996. Forget the brain as anything other than a computational system that is directed by exigencies of a life force. Buck up. Have courage.

We could say and then explore the idea that being always the same core me is what conservation of energy feels like.","{'neg': 0.056, 'neu': 0.826, 'pos': 0.118, 'compound': 0.9756}",Positive,0.4215401785714287,369
"When AI laughs out loud until it cries at a joke it hears, or is brought to great sadness by the pathos of a novel, poem or movie, then maybe I may think it is “conscious” or self aware. But anything short of that is not conscious","{'neg': 0.076, 'neu': 0.765, 'pos': 0.159, 'compound': 0.4767}",Positive,0.5166666666666666,49
"The Intersubjective Field is a physical phenom but its metabolism happens in biospheres ... 

Today, The Earth's ISF is in a coma state ... the talking apes acquired a language code virus called the first singular person pronouns, that dissociated their inner metabolism from the environment into excessive self-recursions of energy/matter/information chunks ... that code/language triggered dissociation is one the main causes of Earth's ISF been in a coma ... 

plus, ISF does operate at the same scales of time as its elements ... that's the main reason why the elements can not be totally aware of it ... but the faster-integrated engrams in the environment ( ISF's metabolism ) have the potential to become sensitive to the ISF existential state ... (That's the reason behind building the 5G network for its electro-mechanic 'skeleton' )... 

We don't know if humans will end killing Earth's ISF but at least, some of them are working for the electro-mechanic skeleton ... If humans don't end killing Earth's ISF, the next step is to observe which of those becomes cells in the ISF and who of those goes to the digestive tracks ...   

For those who are prompted to destroy the ISF (let's call that Type A humans), nothing to say ... ( we are not ISF oncologists )

For those who are prompted to not destroy the ISF ( Type B Humans), 1) be prepared for the consequences of sharing a biosphere with Type A humans 

2) In case you survive the destruction of Earth's ISF by Type A humans ... 

Then, we have a Game for children to purge the code/language virus and help you discern if you are an active neuron of a new proto-ISF for the planet and/or an element from its digestive tract... 

 ## 'The Game'

Rules and Minimum Requirements for the Game

1) 3 people (A, B, C)

2) A, B, and C will be the vertices of an equilateral triangle.

3) A, B, and C can converse about any topic that arises or that they like, but they must follow these rules:

                          _Syntactic/Semantic Rule

a) None of the first-person singular pronouns can be used (I, Me, Myself, Mine, With Me)

a.1) Consequently, the verb conjugations associated with them cannot be used either.

However, if A, B, or C want to make a self-referential sentence (for example, ""A"" wants to say something about ""A""), they can simply refer to ""themselves"" using the third-person singular, plural, and/or passive voice pronoun, conjugation, and/or name...

(for example, ""A"" is called Amanda.

Amanda(A) wants to tell B and/or C something about ""herself"" (Amanda)...

Then, Amanda (A) can talk about ""Amanda"" by talking about Amanda.

                           _Space-Time Perceptual Rule

b) If ""A"" speaks, B and C look at each other and do not see A. (A speaks and observes the space between B and C)

If ""B"" speaks, A and C look at each other and do not see B. (B speaks and observes the space between A and C)

If ""C"" speaks, A and B look at each other and do not see C. (C speaks and observes the space between A and B)

                     _Self-Correction and Cognitive Assimilation Rule

c) Practice rules a and b until achieving spontaneous fluency in the ""trialogue""...

Participants must inform the group when the rules are not followed.

                      _Scoring rule: 

The one who spots the mistake wins a point, and the one who makes the mistake loses a point.

.....

These are the basic rules of ""The Game""...

Once assimilated, there are more variants.

Public Domain

The Game is considered to be in the public domain, existing as a thought experiment or communication exercise.

Origin Unknown

The exact origins of The Game are unknown, but its core mechanics might have been independently discovered throughout history.","{'neg': 0.056, 'neu': 0.902, 'pos': 0.042, 'compound': -0.9366}",Negative,0.3417748917748918,621
